id,recording,site,x1,x2,y1,y2,validated,uri,datetime,meta,score,site_id
168300102,project_2770/site_22307/2019/10/MON_20191021_200700.p1.flac,Miraflores,35.323356009070295,36.75718820861678,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_0.png,1571688420000,,0.3497637598159003,22307
168300103,project_2770/site_22307/2019/10/MON_20191021_200700.p1.flac,Miraflores,29.68671201814059,31.120544217687076,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_1.png,1571688420000,,0.21515462463973195,22307
168300104,project_2770/site_22307/2019/10/MON_20191021_200700.p3.flac,Miraflores,15.330975056689342,16.764807256235827,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_2.png,1571688540000,,0.323146735694502,22307
168300105,project_2770/site_22307/2019/10/MON_20191021_200700.p3.flac,Miraflores,0.35410430839002266,1.787936507936508,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_3.png,1571688540000,,0.2658311424931438,22307
168300106,project_2770/site_22307/2019/10/MON_20191021_200700.p3.flac,Miraflores,10.077460317460318,11.511292517006803,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_4.png,1571688540000,,0.2266743268221398,22307
168300107,project_2770/site_22307/2019/10/MON_20191021_200700.p2.flac,Miraflores,1.933061224489796,3.3668934240362813,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_5.png,1571688480000,,0.39429130994681566,22307
168300108,project_2770/site_22307/2019/10/MON_20191021_200700.p2.flac,Miraflores,22.430476190476192,23.864308390022675,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_6.png,1571688480000,,0.23173823418158251,22307
168300109,project_2770/site_22307/2019/10/MON_20191021_200700.p2.flac,Miraflores,39.97315192743764,41.40698412698413,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_7.png,1571688480000,,0.2251880749084432,22307
168300110,project_2770/site_22307/2019/10/MON_20191021_200700.p12.flac,Miraflores,49.383038548752836,50.81687074829932,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_8.png,1571689080000,,0.30573657794275,22307
168300111,project_2770/site_22307/2019/10/MON_20191021_210000.p2.flac,Miraflores,29.19328798185941,30.627120181405896,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_9.png,1571691660000,,0.21193762340612166,22307
168300112,project_2770/site_22307/2019/10/MON_20191021_210000.p2.flac,Miraflores,32.496326530612244,33.93015873015873,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_10.png,1571691660000,,0.2117993180381577,22307
168300113,project_2770/site_22307/2019/10/MON_20191022_060700.p4.flac,Miraflores,16.370068027210884,17.80390022675737,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_11.png,1571724600000,,0.220950802230213,22307
168300114,project_2770/site_22307/2019/10/MON_20191022_060700.p8.flac,Miraflores,15.43546485260771,16.869297052154195,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_12.png,1571724840000,,0.21507544069603995,22307
168300115,project_2770/site_22307/2019/10/MON_20191022_060700.p10.flac,Miraflores,2.2871655328798184,3.7209977324263037,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_13.png,1571724960000,,0.2901279840713154,22307
168300116,project_2770/site_22307/2019/10/MON_20191022_060700.p10.flac,Miraflores,45.58077097505669,47.014603174603174,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_14.png,1571724960000,,0.26116925464037616,22307
168300117,project_2770/site_22307/2019/10/MON_20191022_060700.p10.flac,Miraflores,33.85469387755102,35.28852607709751,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_15.png,1571724960000,,0.23174917073629717,22307
168300118,project_2770/site_22307/2019/10/MON_20191022_060700.p9.flac,Miraflores,25.019501133786846,26.453333333333333,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_16.png,1571724900000,,0.20347441722637571,22307
168300119,project_2770/site_22307/2019/10/MON_20191022_060700.p12.flac,Miraflores,13.328253968253968,14.762086167800453,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_17.png,1571725080000,,0.23998483192512154,22307
168300120,project_2770/site_22307/2019/10/MON_20191022_060700.p14.flac,Miraflores,26.581043083900227,28.014875283446713,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_18.png,1571725200000,,0.20233772537698297,22307
168300121,project_2770/site_22307/2019/10/MON_20191022_060700.p15.flac,Miraflores,38.846984126984125,40.28081632653061,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_19.png,1571725260000,,0.29689931699282235,22307
168300122,project_2770/site_22307/2019/10/MON_20191022_060700.p18.flac,Miraflores,16.875102040816326,18.308934240362813,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_20.png,1571725440000,,0.24529598154511562,22307
168300123,project_2770/site_22307/2019/10/MON_20191022_060700.p18.flac,Miraflores,49.7081179138322,51.141950113378684,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_21.png,1571725440000,,0.20755259822147354,22307
168300124,project_2770/site_22307/2019/10/MON_20191022_060700.p19.flac,Miraflores,22.720725623582766,24.154557823129252,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_22.png,1571725500000,,0.22253363468448562,22307
168300125,project_2770/site_22307/2019/10/MON_20191022_060700.p22.flac,Miraflores,13.188934240362812,14.622766439909297,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_23.png,1571725680000,,0.20942583063672576,22307
168300126,project_2770/site_22307/2019/10/MON_20191022_060700.p21.flac,Miraflores,27.3124716553288,28.746303854875283,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_24.png,1571725620000,,0.22629691407295213,22307
168300127,project_2770/site_22307/2019/10/MON_20191022_060700.p27.flac,Miraflores,2.153650793650794,3.5874829931972787,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_25.png,1571725980000,,0.2059917786592939,22307
168300128,project_2770/site_22307/2019/10/MON_20191022_060700.p51.flac,Miraflores,20.45097505668934,21.884807256235828,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_26.png,1571727420000,,0.28286481970094685,22307
168300129,project_2770/site_22307/2019/10/MON_20191022_060700.p51.flac,Miraflores,24.52607709750567,25.959909297052153,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_27.png,1571727420000,,0.20301517898638535,22307
168300130,project_2770/site_22307/2019/10/MON_20191022_070000.p1.flac,Miraflores,24.595736961451248,26.02956916099773,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_28.png,1571727600000,,0.20376218248966038,22307
168300131,project_2770/site_22307/2019/10/MON_20191022_080000.p2.flac,Miraflores,33.56444444444445,34.99827664399093,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_29.png,1571731260000,,0.269227327658045,22307
168300132,project_2770/site_22307/2019/10/MON_20191022_080000.p2.flac,Miraflores,10.652154195011338,12.085986394557823,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_30.png,1571731260000,,0.21989777560671958,22307
168300133,project_2770/site_22307/2019/10/MON_20191022_080000.p3.flac,Miraflores,54.34630385487528,55.78013605442177,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_31.png,1571731320000,,0.2084992765046211,22307
168300134,project_2770/site_22307/2019/10/MON_20191022_080000.p3.flac,Miraflores,22.76716553287982,24.200997732426305,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_32.png,1571731320000,,0.20191922085237426,22307
168300135,project_2770/site_22307/2019/10/MON_20191022_080000.p4.flac,Miraflores,29.57641723356009,31.010249433106576,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_33.png,1571731380000,,0.23762229910211402,22307
168300136,project_2770/site_22307/2019/10/MON_20191022_080000.p4.flac,Miraflores,7.076281179138322,8.510113378684807,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_34.png,1571731380000,,0.2223120594368981,22307
168300137,project_2770/site_22307/2019/10/MON_20191022_080000.p4.flac,Miraflores,34.88798185941043,36.32181405895692,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_35.png,1571731380000,,0.206404146263914,22307
168300138,project_2770/site_22307/2019/10/MON_20191022_080000.p5.flac,Miraflores,27.213786848072562,28.64761904761905,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_36.png,1571731440000,,0.21973581339740783,22307
168300139,project_2770/site_22307/2019/10/MON_20191022_080000.p5.flac,Miraflores,8.533333333333333,9.967165532879818,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_37.png,1571731440000,,0.21002448552524955,22307
168300140,project_2770/site_22307/2019/10/MON_20191022_080000.p5.flac,Miraflores,40.85551020408163,42.28934240362812,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_38.png,1571731440000,,0.2049189394738824,22307
168300141,project_2770/site_22307/2019/10/MON_20191022_090000.p1.flac,Miraflores,32.06095238095238,33.494784580498866,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10553/2_39.png,1571734800000,,0.2145145519597528,22307
