id,recording,site,x1,x2,y1,y2,validated,uri,datetime,meta,score,site_id
168358404,project_2770/site_22308/2019/10/MON_20191019_080000.p2.flac,Parque Urbano El Bosque,34.719637188208615,36.1534693877551,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_0.png,1571472060000,,0.2702307612154138,22308
168358405,project_2770/site_22308/2019/10/MON_20191019_080000.p3.flac,Parque Urbano El Bosque,13.635918367346939,15.069750566893424,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_1.png,1571472120000,,0.20224551240563943,22308
168358406,project_2770/site_22308/2019/10/MON_20191019_080000.p5.flac,Parque Urbano El Bosque,20.886349206349205,22.320181405895692,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_2.png,1571472240000,,0.2931350906533812,22308
168358407,project_2770/site_22308/2019/10/MON_20191019_110000.p3.flac,Parque Urbano El Bosque,46.31219954648526,47.74603174603175,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_3.png,1571482920000,,0.2846391276055492,22308
168358408,project_2770/site_22308/2019/10/MON_20191019_110000.p5.flac,Parque Urbano El Bosque,1.0565079365079366,2.4903401360544217,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_4.png,1571483040000,,0.2077933187665661,22308
168358409,project_2770/site_22308/2019/10/MON_20191019_120000.p4.flac,Parque Urbano El Bosque,35.05052154195011,36.4843537414966,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_5.png,1571486580000,,0.2237305230018837,22308
168358410,project_2770/site_22308/2019/10/MON_20191019_130000.p5.flac,Parque Urbano El Bosque,40.1124716553288,41.54630385487528,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_6.png,1571490240000,,0.21487355036213568,22308
168358411,project_2770/site_22308/2019/10/MON_20191019_180000.p2.flac,Parque Urbano El Bosque,17.507845804988662,18.94167800453515,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_7.png,1571508060000,,0.2929357166258237,22308
168358412,project_2770/site_22308/2019/10/MON_20191019_180000.p2.flac,Parque Urbano El Bosque,48.56453514739229,49.99836734693878,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_8.png,1571508060000,,0.22710866112346384,22308
168358413,project_2770/site_22308/2019/10/MON_20191019_200000.p1.flac,Parque Urbano El Bosque,22.337596371882086,23.771428571428572,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_9.png,1571515200000,,0.23805225214486314,22308
168358414,project_2770/site_22308/2019/10/MON_20191019_200000.p2.flac,Parque Urbano El Bosque,49.49913832199547,50.93297052154195,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_10.png,1571515260000,,0.24692114762279313,22308
168358415,project_2770/site_22308/2019/10/MON_20191019_200000.p2.flac,Parque Urbano El Bosque,0.19736961451247165,1.6312018140589568,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_11.png,1571515260000,,0.2166317897273348,22308
168358416,project_2770/site_22308/2019/10/MON_20191019_200000.p3.flac,Parque Urbano El Bosque,36.73396825396826,38.16780045351474,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_12.png,1571515320000,,0.31484810744464425,22308
168358417,project_2770/site_22308/2019/10/MON_20191019_200000.p3.flac,Parque Urbano El Bosque,20.456780045351476,21.89061224489796,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_13.png,1571515320000,,0.29236981680465624,22308
168358418,project_2770/site_22308/2019/10/MON_20191019_200000.p3.flac,Parque Urbano El Bosque,1.1203628117913833,2.5541950113378684,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_14.png,1571515320000,,0.21827685776131425,22308
168358419,project_2770/site_22308/2019/10/MON_20191020_070000.p1.flac,Parque Urbano El Bosque,55.35056689342404,56.784399092970524,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_15.png,1571554800000,,0.22949705408772864,22308
168358420,project_2770/site_22308/2019/10/MON_20191020_070000.p2.flac,Parque Urbano El Bosque,42.858231292517004,44.29206349206349,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_16.png,1571554860000,,0.2300145919418736,22308
168358421,project_2770/site_22308/2019/10/MON_20191020_070000.p2.flac,Parque Urbano El Bosque,26.012154195011338,27.445986394557824,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_17.png,1571554860000,,0.2225259674723299,22308
168358422,project_2770/site_22308/2019/10/MON_20191020_070000.p3.flac,Parque Urbano El Bosque,16.219138321995466,17.65297052154195,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_18.png,1571554920000,,0.31226530530731844,22308
168358423,project_2770/site_22308/2019/10/MON_20191021_070000.p1.flac,Parque Urbano El Bosque,6.5364172335600905,7.970249433106576,1205.859375,7235.15625,not present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_19.png,1571641200000,,0.21436461086451578,22308
168358424,project_2770/site_22308/2019/10/MON_20191021_070000.p2.flac,Parque Urbano El Bosque,25.855419501133788,27.28925170068027,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_20.png,1571641260000,,0.20715352551229707,22308
168358425,project_2770/site_22308/2019/10/MON_20191021_070000.p4.flac,Parque Urbano El Bosque,5.834013605442177,7.267845804988662,1205.859375,7235.15625,not present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_21.png,1571641380000,,0.22892162896416984,22308
168358426,project_2770/site_22308/2019/10/MON_20191021_070000.p5.flac,Parque Urbano El Bosque,56.946938775510205,58.38077097505669,1205.859375,7235.15625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_22.png,1571641440000,,0.21472027774822294,22308
168358427,project_2770/site_22308/2019/10/MON_20191021_090000.p3.flac,Parque Urbano El Bosque,22.053151927437643,23.486984126984126,1205.859375,7235.15625,not present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_23.png,1571648520000,,0.2073083511933613,22308
168358428,project_2770/site_22308/2019/10/MON_20191021_100000.p1.flac,Parque Urbano El Bosque,48.146575963718824,49.580408163265304,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_24.png,1571652000000,,0.3199688817255983,22308
168358429,project_2770/site_22308/2019/10/MON_20191021_100000.p1.flac,Parque Urbano El Bosque,3.0708390022675736,4.504671201814059,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_25.png,1571652000000,,0.3008582393471297,22308
168358430,project_2770/site_22308/2019/10/MON_20191021_100000.p2.flac,Parque Urbano El Bosque,41.11092970521542,42.544761904761906,1205.859375,7235.15625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10555/0_26.png,1571652060000,,0.2989733663387787,22308
