id,recording,site,x1,x2,y1,y2,validated,uri,datetime,meta,score,site_id
168381788,project_2770/site_22307/2019/10/MON_20191024_080000.p1.flac,Miraflores,56.19229024943311,57.4809977324263,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_0.png,1571904000000,,0.3204335549854762,22307
168381789,project_2770/site_22307/2019/10/MON_20191024_080000.p1.flac,Miraflores,18.982312925170067,20.271020408163267,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_1.png,1571904000000,,0.3187588405325713,22307
168381790,project_2770/site_22307/2019/10/MON_20191024_080000.p1.flac,Miraflores,0.6443537414965986,1.933061224489796,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_2.png,1571904000000,,0.3156492877311731,22307
168381791,project_2770/site_22307/2019/10/MON_20191024_080000.p3.flac,Miraflores,2.066575963718821,3.355283446712018,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_3.png,1571904120000,,0.36037721538475864,22307
168381792,project_2770/site_22307/2019/10/MON_20191024_080000.p3.flac,Miraflores,57.85251700680272,59.14122448979592,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_4.png,1571904120000,,0.33373352639182,22307
168381793,project_2770/site_22307/2019/10/MON_20191024_080000.p4.flac,Miraflores,29.72154195011338,31.010249433106576,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_5.png,1571904180000,,0.3034186466292847,22307
168381794,project_2770/site_22307/2019/10/MON_20191024_080000.p5.flac,Miraflores,1.4628571428571429,2.75156462585034,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_6.png,1571904240000,,0.362641218107977,22307
168381795,project_2770/site_22307/2019/10/MON_20191024_080000.p5.flac,Miraflores,46.892698412698415,48.18140589569161,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_7.png,1571904240000,,0.3156386995914877,22307
168381796,project_2770/site_22307/2019/10/MON_20191024_090000.p1.flac,Miraflores,38.55673469387755,39.84544217687075,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_8.png,1571907600000,,0.31521388074850865,22307
168381797,project_2770/site_22307/2019/10/MON_20191024_090000.p2.flac,Miraflores,24.11392290249433,25.402630385487527,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_9.png,1571907660000,,0.4763479105584158,22307
168381798,project_2770/site_22307/2019/10/MON_20191024_090000.p2.flac,Miraflores,31.10893424036281,32.39764172335601,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_10.png,1571907660000,,0.4396540146052439,22307
168381799,project_2770/site_22307/2019/10/MON_20191024_090000.p2.flac,Miraflores,51.8443537414966,53.13306122448979,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_11.png,1571907660000,,0.3287771275224053,22307
168381800,project_2770/site_22307/2019/10/MON_20191024_090000.p5.flac,Miraflores,27.608526077097505,28.897233560090704,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_12.png,1571907840000,,0.4642788831961138,22307
168381801,project_2770/site_22307/2019/10/MON_20191024_100000.p1.flac,Miraflores,0.46439909297052157,1.7531065759637188,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_13.png,1571911200000,,0.34171014117494486,22307
168381802,project_2770/site_22307/2019/10/MON_20191024_100000.p5.flac,Miraflores,9.47374149659864,10.762448979591836,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_14.png,1571911440000,,0.36866096689590266,22307
168381803,project_2770/site_22307/2019/10/MON_20191024_100000.p2.flac,Miraflores,23.005170068027212,24.293877551020408,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_15.png,1571911260000,,0.373551536115835,22307
168381804,project_2770/site_22307/2019/10/MON_20191024_100000.p2.flac,Miraflores,7.02984126984127,8.318548752834467,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_16.png,1571911260000,,0.31200873194006656,22307
168381805,project_2770/site_22307/2019/10/MON_20191024_110000.p1.flac,Miraflores,12.231111111111112,13.519818594104308,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_17.png,1571914800000,,0.3375415353791631,22307
168381806,project_2770/site_22307/2019/10/MON_20191024_110000.p3.flac,Miraflores,38.83537414965986,40.12408163265306,1464.2578125,9991.40625,present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_18.png,1571914920000,,0.3605090440082246,22307
168381807,project_2770/site_22307/2019/10/MON_20191024_110000.p3.flac,Miraflores,50.81687074829932,52.10557823129252,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_19.png,1571914920000,,0.31110989534842187,22307
168381808,project_2770/site_22307/2019/10/MON_20191024_110000.p3.flac,Miraflores,49.8184126984127,51.1071201814059,1464.2578125,9991.40625,(not validated),https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_20.png,1571914920000,,0.3017271869454295,22307
168381809,project_2770/site_22307/2019/10/MON_20191024_110000.p4.flac,Miraflores,43.87990929705215,45.168616780045355,1464.2578125,9991.40625,not present,https://s3.amazonaws.com/arbimon2/project_2770/detections/10568/4_21.png,1571914980000,,0.37213479805697214,22307
