id,recording,site,x1,x2,y1,y2,validated,uri,datetime,meta,score,site_id
151850879,2020/01/29/165bhuozd5pj/880d5a13-8f24-457e-9ca3-affc0110393c.flac,Miraflores,0.040634920634920635,0.8997732426303855,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_0.png,1580329440000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.23896937101608307,21157
151850880,2020/01/29/165bhuozd5pj/880d5a13-8f24-457e-9ca3-affc0110393c.flac,Miraflores,2.29297052154195,3.152108843537415,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_1.png,1580329440000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.2177888699855419,21157
151850881,2020/01/29/165bhuozd5pj/880d5a13-8f24-457e-9ca3-affc0110393c.flac,Miraflores,3.0940589569160997,3.953197278911565,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_2.png,1580329440000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.21572473076403303,21157
151850882,2020/01/29/165bhuozd5pj/dfb00ff0-90ff-4fbf-9dc3-89100614656b.flac,Miraflores,10.861133786848072,11.720272108843538,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_3.png,1580329980000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.2455066431747371,21157
151850883,2020/01/29/165bhuozd5pj/77864d7f-a962-425c-ac53-9793142627d2.flac,Miraflores,14.59374149659864,15.452879818594104,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_4.png,1580330100000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.3252294847908087,21157
151850884,2020/01/29/165bhuozd5pj/4cee36e6-a11e-4e0a-9a8b-744641471f35.flac,Miraflores,53.67292517006803,54.53206349206349,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_5.png,1580331300000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.2610704195307888,21157
151850885,2020/01/29/165bhuozd5pj/4cee36e6-a11e-4e0a-9a8b-744641471f35.flac,Miraflores,54.468208616780046,55.32734693877551,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_6.png,1580331300000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.25546900235865666,21157
151850886,2020/01/29/165bhuozd5pj/4cee36e6-a11e-4e0a-9a8b-744641471f35.flac,Miraflores,52.94730158730159,53.806439909297055,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_7.png,1580331300000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.2334892909010602,21157
151850887,2020/01/29/165bhuozd5pj/fabeca36-6451-4df3-96fc-f4c4edbc0806.flac,Miraflores,28.305124716553287,29.164263038548754,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_8.png,1580331419000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.2877082705597994,21157
151850888,2020/01/29/165bhuozd5pj/fabeca36-6451-4df3-96fc-f4c4edbc0806.flac,Miraflores,30.737414965986396,31.59655328798186,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_9.png,1580331419000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.26687166937911166,21157
151850889,2020/01/29/165bhuozd5pj/fabeca36-6451-4df3-96fc-f4c4edbc0806.flac,Miraflores,29.053968253968254,29.91310657596372,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/22_10.png,1580331419000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.26075473838063484,21157
151850890,2020/01/01/165bhuozd5pj/c9511e29-8ec3-4b87-acb9-6f422a669d08.flac,Miraflores,31.62557823129252,32.48471655328798,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_0.png,1577836800000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.2902849666757258,21157
151850891,2020/01/01/165bhuozd5pj/c9511e29-8ec3-4b87-acb9-6f422a669d08.flac,Miraflores,34.4584126984127,35.31755102040816,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_1.png,1577836800000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.27967895363773326,21157
151850892,2020/01/01/165bhuozd5pj/c9511e29-8ec3-4b87-acb9-6f422a669d08.flac,Miraflores,43.02077097505669,43.87990929705215,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_2.png,1577836800000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.27901635800309116,21157
151850893,2020/01/01/165bhuozd5pj/04c294c2-0a51-4655-8e98-ee2b18468bca.flac,Miraflores,15.963718820861677,16.822857142857142,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_3.png,1577836860000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.24613601408802258,21157
151850894,2020/01/01/165bhuozd5pj/04c294c2-0a51-4655-8e98-ee2b18468bca.flac,Miraflores,10.106485260770976,10.96562358276644,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_4.png,1577836860000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.23524403743022443,21157
151850895,2020/01/01/165bhuozd5pj/04c294c2-0a51-4655-8e98-ee2b18468bca.flac,Miraflores,15.203265306122448,16.062403628117913,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_5.png,1577836860000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.2334136314533602,21157
151850896,2020/01/01/165bhuozd5pj/cf962e62-30e6-46be-be03-f9ef5efac515.flac,Miraflores,23.550839002267573,24.40997732426304,1205.859375,6804.4921875,not present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_6.png,1577836920000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.20709761844806643,21157
151850897,2020/01/01/165bhuozd5pj/a464ca55-5199-4e39-b11b-ef856b4b105b.flac,Miraflores,40.15891156462585,41.01804988662131,1205.859375,6804.4921875,(not validated),https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/0_7.png,1577836980000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200101_000000.wav""}",0.29173645186555397,21157
